text,label
bereh that lagu nyoe adun sikula hehehe,positive
hek ta deungoe kampanye aceh hana merdeka sampoe ino hat loem,neutral
jikeupeuleumah jih carong that ek bak kayee,positive
yu pegot masjid dro jih mantongbrmasjid wahabi,neutral
apache,positive
haramjadah kapegah haba,negative
ek asebrso keunek jak meuprang alah hai leumo,negative
cukop meujasa bak meujaga,positive
mualem hana bupati peureulak na bupati aceh timur galom tente iskandar ar farlaki nyoe teungoh proses mk,neutral
asai ka pemilu ka mardeka,neutral
hana mada ne pegah haba,neutral
betoi bandua hanjet pakek pe dipegah nyan bandum,negative
hidup mualem,neutral
alah padlon tanyon nyo kajaweup jeuh,neutral
part lom abu,neutral
bekcehchoh beh,neutral
bek neboh nan tgk fadlo braneuk sesat nyan,neutral
free free free atjeh,neutral
ceurapee buluet buloee meujabatan bak lamiet jawa,negative
jih bang anek buiiiii,negative
jih cok lom dame ka meuramah dum mupake pake sabe keu droe,neutral
teuma meuribei mate urueng lagei dipoh asei ditiek bak jalan gara sou polem,neutral
hai apache awakkah awak pane lee bereh tat kapeugot lagu klip mantap bah pih mantong na kureung ino ideh bacut sapat brapache nyan che nyoe haha,positive
peu jak meudawa ngoen ureung hana pendirianidiologi,neutral
hai abuchik bek le that peugah haba inan wo keuno u aceh abeh batre mentong inan gadoh tenak gop awak dilua nanggro sep carongbak peugah wo wo keuno,neutral
aphace ok lage kenji,neutral
meuran kapeget vidio saboh kapejelas ngen lheuh nyan bendera nyan lom lambang aceh nyan mantengbrbek le kapenget rakyat aceh hai dajeu mata sarok kathon peu lom meusaboh hana selesai kah mangat kapegah haba tip buleun caer p,neutral
apachae nyo band yg ka trep i preh lee aneuk muda aceh pat na agenda manggung lam bulen nyo,positive
kanda ksp pungoe meuteugom idiot ngen bangai,negative
saleum adeun apache leon hanna leumoh beehkiban ta pajang foto suneo bak komen yutubeadeunadeo,neutral
tgk fadlon semangat,positive
panyang tat catatn bak makcek nur,neutral
haba canada duk ngon rumah bentuk utuen aceh haba lua nanggro sikat gigo talo tima haba lua nanggro talo keu ing ngom,neutral
keren x kali ni sukak lgu aceh clip nya mantab,positive
nyan ka bereh brnyan cap,positive
bereh that awak droen,positive
dijih galak keu loen uloen galak keugata gata galak keugob gobyan galak keugob loem,positive
betoi nyan lam kantoe pemerintah hana syahara,neutral
nyan buet shehky ureung pekaru gopnyan ureung rupajih bek kadengele nyan,neutral
lemoh aneuk muda yg penteng bek panik manteng,positive
lagee binatang awakkah,negative
leupah that seunang ate laju,positive
siumue udep baroe nyoe galak oo keu lagu aceh music original lirik asli videoclip pih cukop serius digarap kon lage lagu geutanyoe lawetnyoe maaf ta peugah le that plagiat,positive
mantappppppppp,positive
kaprang lom aceh,negative
kahmi pidie bereh,positive
laut pat nyo,neutral
leh neyubedoh kamo rakyat drneh neplung ulua,neutral
pat lokasi jih nyan,neutral
semangat tgk agam neu tulong peturi laju penjajah bak lamiet yg ikot penjajah nak turi,positive
ino asai lee peeg dumpi ase,neutral
wajeb tarejbot kedaulatan bangsa aceh saroeng jaroe bangsa lamiet belanda wajeb usee aceh,negative
abu pejero ban manteng abu,neutral
hai meu nyo model nyan vidio ken rakan aceh nanjih rakan peujahe bansa nanjih salah kakak pembina sang,neutral
hai abu chik ureng gasin kajak pah ma jak kedeh kawo keno hai asee,negative
awak kah peutamong wali pemerintahan,neutral
seandaijih lon iluwa brlage jih sit kuprak haba bruu aceh,neutral
ilme nya perle tasawuh perle mandum kon yg na ilme mantong yg hana ilme perle jiet,neutral
alah hai penampilan hana cocok ngon gaya ureng aceh ne paket baje ilr tgk,neutral
bereh brobrlanjutkanbryang bek tuwo subback mantong beh,positive
btoy tgk yg poh aceh ureng aceh,neutral
sambungan video nyoe pat,neutral
jino yg tipe bangsa aceh chit awak pa sampe sablon baje turki peugah bak masyarakat kajeun sok bintang bulun,neutral
om bus pap leumo kamo bangsa aceh kudukung,negative
alah hai ka damai mantong lage rimung bek sombong peugah haba lon panglima bloe beude oh kana beude sogok ureung poh masyarakat peuhancoe rakyat pat gam yg ceubeh leuh peuberutoh beude plueng u gunong sok pahlawan yg tanggong rakyat peu he,neutral
got taat jao dongeng aceh,neutral
nyan baro aneuk ureung atjeh na teurasa yg ka dipubuet lee simanah,neutral
taharap keu pagui buy lampade leukat pengkhianat,negative
meusaneut,positive
ho reut geu kirim pu reut kuala,neutral
kupike na umu thon padahai aneuk mit,neutral
bek panik,neutral
rioh dro dro lagee aneuk mit pileh hana pileh lagee nyo cit nanggroe brpaham,neutral
putamah,neutral
han meunang kah,neutral
si mualem si darwis jeunib imran pasee nyang si gam puko penghancoe aceh,negative
neu saba tgk iskandar beh doa bak kamo neuh beu sehat sabe,positive
leubo neug wak kah mangat duk lam hotel awak gampong yg keunong tapak sipatu wate beungoeh sabe,negative
ek boh judul laen aba laen pungo,negative
hanco ule teuh,neutral
pegak bak long,neutral
blah abu chik beh,neutral
bui sugoet,negative
geujah laju ngon ate geumbira u peulabuan,positive
ahhhh pei k pernoe kimi an,neutral
pakiban tajok hak om bus butir butir mou helsinki handitem jalankan pakiban menurot awak droen neuh,neutral
beutoi lge javad nyan peugah gen pena ta cok merdeka ken gen bede,neutral
bereh lagu nyoe bg,positive
butoi that tungku zia,neutral
kiban tantra duem diatjeh kompi kompi jeut jeut sagoe,neutral
neu mancing pu neu pakek jareng bang bryhan daerah pat banh,neutral
ek keu umpeun,negative
betoi bang armed sht sll,neutral
nabi muhammad nabi nabi islam kiban riwayat hidup get nyan,neutral
droenoh teungku zakaria neujak urumoh imran pasai pue droeneh meu aneuk miet that lagoe nyan aneuk miet jak jak urumoh,neutral
pakon ile ureng lage jih na yg dukung,neutral
bek le pegah dame nyou u keu kiban,neutral
meunyoe aceh aceh yg asli pakoen gubernur tggai banda aceh pakoen geupeugah gubernur aceh,neutral
intijih syech muharram kali nyo hana laen,neutral
bereh that apache fans mu,positive
kh hy tuha layey kiban hana awak ngieng ulama ka teunak,neutral
cutbul kalage lonte,negative
hai kapluk bangai kah kameuruno sejarah,negative
gadoeh karu keu droe hase bumoe aceh gop cok,negative
nyan ikoet ifadloeun leeh pui ineuk bi keu bangsa aceh leeh sinyo gronyo ineuk peuruub keu bangsa aceh,neutral
hana but but lagei aneuk mit,neutral
kapasoe laju ie lam lubo urung aceh mangat tunai amplop water ne jakwo aceh pih bangai asai ka puek ucong putri kabeh senang han behlee bangai,negative
nyan wahabinyan ka toet rumoh ijak papma jih,negative
jroh seuot sultan ta peunasihat,positive
yoe prang titok hay tgk bek bak media masayarakan geu tuy,neutral
mantap,positive
kanot bu bek buekah,neutral
geukalon teuk sidroe dara nyang that leupah sambinoe rupa,positive
hana lee ka keunong peungeut udeep udeep saree mandum hana tamtum lee beudee habeeh dikoh koh yg na peulemak booh jino ka matee dak na udeep hana mumeet lee ka meu kudee ree apam,negative
aba jamen sabee kupike ek libia imran,neutral
abg nyang tukang bloe beude menikah meu boh ineng teuk jeut bagah merdeka aceh hahahaaaa kik kik kikkkkkkkkkk,neutral
mualem kapungo le pupu ipegah jih,negative
nyan tgk anuek urueng kasin jak buet dipoh hanagoet brnyan peyiksaanbrsampai siram ie capli brnyan yg poeh nyan payah tasiram ie krueh ku urung nyan,neutral
bela lamiet aju rugoe tat perjuangan ureng awai,neutral
nyan kemeu undang sunami lom,neutral
pue karu awak kah lam parlemen nyan pue golom cair dana otsus saban nyang teungoh dialog nyo,neutral
hana pat bantah bek panik,positive
tabek man siploh aneuk jaro lon unt tgk fadlon istiqamah tgk,positive
din minimi keu duasyekh khi gam ureung plin plan jameun hana get,negative
hana jls mandum konten disino ken gamba su su ureng hana taturii pih paps,neutral
hahaha beres beres v,positive
ken kajak pap ma keuh aju kdeih ken gdoh pgh mslh aceh wtei prang kajak e ma keuh sboh aceh ka damei bek lei kapeugoet kru pemimpin ka lgei bui duem hek ta muprang bereken sapeu tan yg koen urg muprang metemei senang wtei damei nyan partai pa m,negative
geut,neutral
berehquot,positive
anak pki,negative
bereh apache,positive
lam kantoe nanggroe tanyoe hana syedara quottamparan keras pelaku nepotismequot,neutral
muslem kon bui sigoet,negative
nyan menyeka sukses mualem jet gebernur nyan mndum uud aceh beujlnnmandum lg yg jimejnji mehan ttb gabuk lom,neutral
ciet kaa blo tanoh siglipidie awak rohingnya batee pidie,neutral
pue peugah ekk,negative
semoga niat muallem agama beu tercapai,positive
nyan pelante aceh barat,neutral
free aceh meurdeka,neutral
ek puko tiong jeut peugah haba alahai lempap,negative
muallem gubernur aceh bermartabat,positive
toke pisang kepok posisi jino jawa,neutral
pat kabetoi tgk ek man dum,neutral
beutoi mualem,neutral
pue peugah nyan,neutral
leuh ka peugah mad bude ka plung uluwa nanggroe kah wali lempap,negative
ek limo syiret hana turi lle,negative
puepeugah haba bagaii lomprang lom yg ka betuii,negative
meutuah that negara aceh darussalam,neutral
oke pemilu kali nyoe beu punah pa pa kon le perjuangan pa perte partai peng griek,negative
han ek koh,neutral
mantap bg payah pajoh hate bacut pah denge lagu nyoe,positive
nyan ban mrwah bangsa kbutuhan hidup,neutral
yan hakim bui,negative
putroe nyan teutap geugaseh keu lint gobnyan,positive
ek boh na ka pegah sit awak kah pehanco aceh bik pki,negative
mnyoh teungoh na kepentingan adak lam glee raya tutap ek tjak,neutral
hana bosan ta deungoe siip berkarya apache,positive
majapahit deungon pase cukop jroh,positive
sipai yg poeh bangsa aceh pelajaran,neutral
negara aceh darussalam islami,neutral
wate karu atjeh jamuen bandum preman ditamong anekkreh lamsaruek,negative
pidio kliep breh dilikot hotel medan lage lagu street of philadhelpia,positive
bereh lagu nyo bosqu sukses,positive
bkeun kaleuh kupeugah jameun han kubei pei partai aceh ata chit awak geu tanyeu handi pateh ban kaleun na bendera yg mirib ngeun bendera gam cit nyan laju toep,neutral
meunyo hana mardeka aceh cit sapue kon tajouk aneuk bak daya watee i poh ka teunak tgk beek jouk lee bak dayah bah inan aneuk i jak ho yg hawa ih maen hp jeuem keudroe ih,neutral
meu sumpom leumak lagu,positive
bereh video jih keren talo ngon lagu adek jeh v,positive
saboh basabansa nyang paleng maju,positive
kereenn,positive
wakil gubernur aceh abu dawood hasbi aceh utara,neutral
wabup droe dilapangan sabe sabe,positive
bek preh jeuleupak gop top,neutral
ek boh saboh boh thoen ka,negative
takat laku bak talak haiabusyik long dilikot,neutral
ka ek,negative
ayah ka jawa aneuk ken lagei haba nyan sit,negative
aceh kaleupah carong ber main media sosial meuen goop meuen itanyoe tampil tiktok mandum muka soet khusus nya peugah haba bakhe abeh taturi mandum nyan cok lieh watei kajeut keu masaalah han eik peuglah,neutral
long titep kalinyo tolong ne sejahtrakan ureng aceh bek nepike le prut maseng,neutral
bereh lagu sopan,positive
nyoekeuh peumimpin akhee jameun,neutral
awai kah plung ile ipegah ciret ciret bak plung,neutral
ji trimong deungon jroh that,positive
wate ta cequotp cit awak kah yg hanjet keubut sang sbb le haba ngen buet,neutral
aba ube tem,negative
ek puko,negative
mandum partai aceh nyan saroeng jaroe jawa gulong mandum partai jawa nyan aceh,negative
wali nanggro atjeh kahale kageuwo bak allah swt ya bener tgk hasan tiro yg agung hana leubeh pengkhianat wali tgk hasan tiro syuhada atjeh,neutral
sep bereh,positive
hana meufom kah rimba pase kajak beut ilee,neutral
gam puko cuak kkb jw,negative
peugeot translate bang,neutral
ta peusaboh droe dlm pnad tacok nanggroe pulang bak mahkamah internasional perjuangan jinoe koenle ngoen bude kekerasan yg laen insya allah teudong keulai hukom islam yg kaffah dibumoe aulia,positive
breh br,positive
hahaha bereh,positive
kanda kamoe best,positive
no no ureung aceh sit,neutral
hahahah meukawen,neutral
gobnyan sabe geukeubah peng lam celengan keu geusimpan,positive
padub na dana,neutral
kawoe kah kakheun marzuki hai ekpukoe hai,negative
aceh tanggong jaweub,positive
ureung aceh beukompak kalet bandum pancuri minyeuk aceh,neutral
pki ngon pa adek adun,negative
peuget lagu bahasa indonesia meupadup boeh mangat ek menasional lage lagu bahsa jawa y dijampu ngon bahasa indonesia terkenal genre musik apache mantap golom tom tadeungo group band indonesia brmaju apache y,neutral
butoi abuchiek,neutral
gaduh punah ha a jamun,neutral
beutoi that tgk agam neubii ya allah besehat tgk agam dlm perjuangan,positive
kreatif bryg hana menjiplak brasah teruus kemampuan nyaa moga sukses yaa,positive
hana bangai le awak aceh,positive
ek boh na kah pegah,negative
assalamualaikum warahmatullahi wabarakatuh puhaba lawetnyo,neutral
bek peng tanyong hai bangsa aceh bangai bude pat yg meuson yg kalheuh nak ta peubiah lom,negative
laot sapue pakat u darat laen kenira,neutral
lon tentra aceh bangket lom tinggai preh sagai,negative
lon dinge lagu transjakarta cukop bereh laju,positive
ngon amir kopasus hai bangai bangai bek mutugom thoen ya bang,negative
cocok mank penerus pabrbak geu prak paleh kasep kajeut me politik brpolitik bangai brpolitik pki adu domba umat islam brbereh politik droneuh tgk fadlon brureung durhaka,negative
bereh,positive
bule capok kah angoh tutong,negative
rijal pangtibang agam puko,negative
nyoe baroe lagu mantap,positive
pu peugah eek boh oh ka orang pling uluwa nyang matre kamoe hino lam nangroe,negative
pane ineong nyan,neutral
nyan beutoi tat abusyik,neutral
mantab adek imran pase,positive
nyan kana kerja nyo yg hana kerja n hana scil pd mrk byk lhr kriminal lage rmh duafa kpd yg tnh pdhl yg byk org tk pny tnh jd tk rumah yg,positive
hana bosan ta dengo lagu apache,positive
hana mepat daerah,neutral
mangat nafas tgku hai bangai,negative
mualem asee nyan kajeut peuduek parang bak takue aju brbek le pupreh singoh kajeulas pengkhianat bgs aceh,negative
apache ngoen rafli kande lagu ciptaan droe,neutral
nyan aneuk kumun alm abu ibrahim woyla aceh barat,neutral
ngon laseuka nyang gagah beurani meunan muda besi,positive
peu ka peu gah yahwaboh na kreh mantoeng,negative
pad dipuduk ulee sigam pusaka hangai thad lagoei,neutral
beucareng bacut bak peugah haba,neutral
man hna ne tnyong dr pane ureg nyan,neutral
bak pegah haba sang dro ureng aceh,neutral
peng kupi lam proposal,neutral
tgk hanif meu kirim nmr hp droen,neutral
abu laut pu kapegah lage ase kah hana male,negative
nyan ooe butoi yg ipugah lek abu laot ngon abucik dak itemenak ateuh gareh kamo aceh rame yg senang nyo hana abu cik abu laot hana so yg kejt tenak ureng bg sad aceh le ulama proposal pemimpin yg duk bak penguasa kaa abeh diooo,neutral
nyong handukung mualem kayue jak let ma jih keudeh nyan lagee syeki jipeugah hanjeut meulindong ngon indonesi jidukung om bus sepo jarou weei nyoe jarou weei jakarta syit,negative
tamesaboh teh mandum mesaboh,neutral
ulama jino kon ulama tafsir alquran ulama kitap kuneng jawa,neutral
insyaallah meunang teungku sop keupu galak that bak but gob,neutral
abdullah nyan leupah that sayang keu peurumohgeuh,positive
aneuk bui haramjadah nyan,negative
kon ka jak eeh eeh keudheh kiban manusia nyoe hana male lee,neutral
lagu awak droekeuhbrlangsong gadeh panik long beda brsalam johor,positive
bereh juta viewers gooo,positive
abu chik lahe gato azan temenak sang,negative
merdeka ekonomi rakyat perle,neutral
asaikatoe pemilu ka mejanji peugah salah jawa watee aceh matkeumudoe leubeh parah mesapuetan yg meuntong rakyat kajimat lebagjoni aceh nyoe bos,neutral
betoi tgk eeee loen darah ace mantan sekjenn pa yg phon ban damai peeng pribadi loen bi jalan pa sampou hana dipeduli sapee,neutral
cuco ulama ken ulama hanape ne yak yok yok dro neh hai tengkubrhana galak droneh goh lom tente hana get hai tengku,neutral
peu peugah nyan,neutral
sgyaqikhi ee boh,negative
nyan keuh hana pateuh si amir kopasus nyakeuh na sunami si amir kajeut keu kaopasus ka,neutral
bereh wabup,positive
hai pane sigam poko pesalah wali anek asse lahe pekeng imdonesia,negative
buy mandum nyan,negative
tanyou benci penindasan dipaksa,neutral
